id,target,reading,english,part_of_speech,topic,source_id,source_entry,level_basis
ja-n2-00036,余る,あまる,1. to remain; to be left over; to be in excess; to be too many,Godan verb with 'ru' ending; intransitive verb,general-language,jmdict-waller,JMdict:1543910;waller-n2.csv:line-37,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00037,編物,あみもの,1. knitting; knitted material; crochet,noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no',general-language,jmdict-waller,JMdict:1586670;waller-n2.csv:line-38,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00038,編む,あむ,"1. to knit; to plait; to braid | 2. to compile (anthology, dictionary, etc.); to edit",Godan verb with 'mu' ending; transitive verb,general-language,jmdict-waller,JMdict:1511950;waller-n2.csv:line-39,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00039,危うい,あやうい,"1. dangerous; in danger; facing imminent danger | 2. precarious (situation); perilous (state, balance, etc.); in doubt; in jeopardy; uncertain; insecure; concerning; worrying",adjective (keiyoushi),general-language,jmdict-waller,JMdict:1218360;waller-n2.csv:line-40,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00040,怪しい,あやしい,1. suspicious; dubious; questionable; dodgy; shady; fishy | 2. doubtful; unsure; uncertain; unlikely; implausible | 3. untrustworthy; unreliable; clumsy; awkward; shaky; poor | 4. strange; weird; eerie; spooky; uncanny | 5. ominous (e.g. weather); threatening; dangerous (e.g. financial situation); uncertain | 6. suspicious (of a potential amorous relation) | 7. mysterious; bewitching; alluring; enticing; enchanting,adjective (keiyoushi),general-language,jmdict-waller,JMdict:1586700;waller-n2.csv:line-41,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00041,荒い,あらい,1. rough; wild; violent; rude; coarse; harsh; fierce; heavy (e.g. breathing) | 2. immoderate; extravagant; reckless,adjective (keiyoushi),general-language,jmdict-waller,JMdict:1281450;waller-n2.csv:line-42,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00042,粗い,あらい,1. coarse; rough,adjective (keiyoushi),general-language,jmdict-waller,JMdict:1396910;waller-n2.csv:line-43,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00043,あらすじ,あらすじ,1. outline; summary; argument [word usually written using kana alone],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1396970;waller-n2.csv:line-44,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00044,争う,あらそう,1. to compete; to contest; to contend | 2. to quarrel; to argue; to dispute; to be at variance; to oppose | 3. to deny (e.g. evidence) (usu. in negative form),Godan verb with 'u' ending; intransitive verb,general-language,jmdict-waller,JMdict:1400620;waller-n2.csv:line-45,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00045,改めて,あらためて,1. another time; again; over again; once again; anew | 2. formally; especially; intentionally; deliberately,adverb (fukushi),time-and-quantity,jmdict-waller,JMdict:1200740;waller-n2.csv:line-46,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00046,改める,あらためる,1. to change; to alter; to revise; to replace | 2. to reform; to correct; to mend; to improve | 3. to examine; to check; to inspect | 4. to do properly; to do formally,Ichidan verb; transitive verb,general-language,jmdict-waller,JMdict:1200750;waller-n2.csv:line-47,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00047,著す,あらわす,1. to write; to publish,Godan verb with 'su' ending; transitive verb,study-work-and-communication,jmdict-waller,JMdict:1427080;waller-n2.csv:line-48,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00048,有難い,ありがたい,1. grateful; thankful; welcome; appreciated; evoking gratitude [word usually written using kana alone],adjective (keiyoushi),general-language,jmdict-waller,JMdict:1541560;waller-n2.csv:line-49,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00050,あれこれ,あれこれ,1. this and that; this or that; one thing or another; this way and that [word usually written using kana alone],adverb (fukushi); pronoun,general-language,jmdict-waller,JMdict:1612650;waller-n2.csv:line-51,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00051,あわただしい,あわただしい,1. busy; hectic; hurried; rushed | 2. rapid; quick; sudden,adjective (keiyoushi),general-language,jmdict-waller,JMdict:1278810;waller-n2.csv:line-52,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00052,あわてる,あわてる,"1. to become confused (disconcerted, disorganized, disorganised); to be flustered; to panic | 2. to hurry; to rush; to hasten",Ichidan verb; intransitive verb,general-language,jmdict-waller,JMdict:1278830;waller-n2.csv:line-53,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00053,安易,あんい,1. easy; simple | 2. easygoing; lighthearted; simplistic; irresponsible; careless; quick (to do),adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1153720;waller-n2.csv:line-54,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00054,案外,あんがい,1. unexpectedly; surprisingly | 2. unexpected; unanticipated; unforeseen; surprising,adverb (fukushi); adverb taking the 'to' particle; adjectival nouns or quasi-adjectives (keiyodoshi),general-language,jmdict-waller,JMdict:1154820;waller-n2.csv:line-55,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00055,アンテナ,アンテナ,1. antenna | 2. thing or method used to collect information or opinions,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1020410;waller-n2.csv:line-56,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00056,言い出す,いいだす,1. to begin to say; to start talking; to broach (a matter); to bring up; to come out with | 2. to be the first to say; to suggest (doing); to propose,Godan verb with 'su' ending; transitive verb,general-language,jmdict-waller,JMdict:1264080;waller-n2.csv:line-57,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00057,言い付ける,いいつける,1. to tell (to do); to order; to direct; to instruct | 2. to tell (on someone); to report; to snitch | 3. to often say; to be used to saying,Ichidan verb; transitive verb,general-language,jmdict-waller,JMdict:1264230;waller-n2.csv:line-58,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00058,意義,いぎ,1. meaning; significance,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1156520;waller-n2.csv:line-59,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00059,生き生き,いきいき,1. in a lively way; vividly; freshly; animatedly; actively; energetically,adverb (fukushi); adverb taking the 'to' particle; noun or participle which takes the aux. verb suru,general-language,jmdict-waller,JMdict:1609130;waller-n2.csv:line-60,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00060,いきなり,いきなり,1. abruptly; suddenly; all of a sudden; without warning [word usually written using kana alone],adverb (fukushi); nouns which may take the genitive case particle 'no',general-language,jmdict-waller,JMdict:1282000;waller-n2.csv:line-61,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00061,育児,いくじ,1. childcare; child-rearing; nursing; upbringing,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,people-and-relationships,jmdict-waller,JMdict:1160630;waller-n2.csv:line-62,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00062,幾分,いくぶん,1. somewhat; to some extent; to some degree | 2. some; part; portion,adverb (fukushi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1220060;waller-n2.csv:line-63,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00063,生け花,いけばな,1. ikebana; Japanese art of flower arrangement,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1587180;waller-n2.csv:line-64,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00064,以後,いご,1. after this; from now on; hereafter | 2. thereafter; since (then); after,noun (common) (futsuumeishi); adverb (fukushi),general-language,jmdict-waller,JMdict:1155100;waller-n2.csv:line-65,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00065,以降,いこう,1. on and after; from ... onward; since,noun (common) (futsuumeishi); adverb (fukushi),general-language,jmdict-waller,JMdict:1155110;waller-n2.csv:line-66,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00066,イコール,イコール,"1. equal; equivalent | 2. equals sign; equality sign [mathematics] | 3. equals (as in ""A equals B"")","adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi); expressions (phrases, clauses, etc.)",general-language,jmdict-waller,JMdict:1021220;waller-n2.csv:line-67,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00067,勇ましい,いさましい,1. brave; valiant; gallant; courageous | 2. stirring; vigorous; rousing,adjective (keiyoushi),general-language,jmdict-waller,JMdict:1539660;waller-n2.csv:line-68,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00068,衣食住,いしょくじゅう,"1. food, clothing and shelter; necessities of life",noun (common) (futsuumeishi),food-and-dining,jmdict-waller,JMdict:1158780;waller-n2.csv:line-69,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00069,意地悪,いじわる,1. malicious; ill-tempered; unkind; mean; nasty,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1156740;waller-n2.csv:line-70,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00070,いちいち,いちいち,1. one-by-one; separately [word usually written using kana alone] | 2. every single; each and every; without omission; fully; in detail [word usually written using kana alone],noun (common) (futsuumeishi); adverb (fukushi),general-language,jmdict-waller,JMdict:1587320;waller-n2.csv:line-71,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00071,一応,いちおう,1. more or less; though not quite satisfactorily; after a fashion; pretty much; roughly; so far as it goes; technically | 2. tentatively; for the time being | 3. just in case | 4. once,noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'; adverb (fukushi),general-language,jmdict-waller,JMdict:1161170;waller-n2.csv:line-72,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00072,一段,いちだん,"1. even more; still more; much more; further | 2. one step; one rung; one level; one grade; one rank | 3. one paragraph; one passage | 4. ichidan (verb, verb conjugation) [grammar; abbreviation]",adverb taking the 'to' particle; adverb (fukushi); nouns which may take the genitive case particle 'no'; noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1164690;waller-n2.csv:line-73,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00073,一流,いちりゅう,1. first-class; first-rate; top-flight; top-ranking; leading; eminent; top | 2. characteristic (of); peculiar (to); unique (to) | 3. school (e.g. of flower arrangement) | 4. one flag; one banner; one streamer,nouns which may take the genitive case particle 'no'; noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1167270;waller-n2.csv:line-74,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00074,佚,いつ,1. being comfortable; relaxing,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1585390;waller-n2.csv:line-75,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00075,一昨日,いっさくじつ,1. day before yesterday,noun (common) (futsuumeishi); adverb (fukushi),time-and-quantity,jmdict-waller,JMdict:1576050;waller-n2.csv:line-76,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00076,一昨年,いっさくねん,1. year before last,noun (common) (futsuumeishi); adverb (fukushi),time-and-quantity,jmdict-waller,JMdict:1576060;waller-n2.csv:line-77,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00077,一斉,いっせい,1. simultaneous; all at once,adverb (fukushi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1164040;waller-n2.csv:line-78,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00078,一旦,いったん,1. once [word usually written using kana alone] | 2. for a short time; briefly; temporarily [word usually written using kana alone] | 3. one morning [archaic],adverb (fukushi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1164650;waller-n2.csv:line-79,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00079,一定,いってい,1. to fix; to settle; to standardize; to regularize | 2. constant; definite; uniform; defined; certain; prescribed,noun or participle which takes the aux. verb suru; transitive verb; intransitive verb; nouns which may take the genitive case particle 'no',general-language,jmdict-waller,JMdict:1164950;waller-n2.csv:line-80,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00080,いってらっしゃい,いってらっしゃい,1. have a good day; take care; see you [word usually written using kana alone],interjection (kandoushi),time-and-quantity,jmdict-waller,JMdict:2088750;waller-n2.csv:line-81,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00081,いってまいります,いってまいります,1. good bye; I'm off; see you later [polite (teineigo) language],"expressions (phrases, clauses, etc.)",study-work-and-communication,jmdict-waller,JMdict:2149180;waller-n2.csv:line-82,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00082,いつのまにか,いつのまにか,1. before one knows; before one becomes aware of; unnoticed; unawares,adverb (fukushi),general-language,jmdict-waller,JMdict:1188850;waller-n2.csv:line-83,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00083,移転,いてん,"1. moving; relocation; change of address | 2. transfer (of deeds, property, etc.); demise",noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1158390;waller-n2.csv:line-84,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00084,井戸,いど,1. water well,noun (common) (futsuumeishi),nature-and-science,jmdict-waller,JMdict:1160330;waller-n2.csv:line-85,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00085,緯度,いど,1. latitude,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1158490;waller-n2.csv:line-86,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00086,従姉妹,いとこ,1. cousin (female) [word usually written using kana alone],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1335310;waller-n2.csv:line-87,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00087,威張る,いばる,1. to put on airs; to throw one's weight about; to swagger; to act arrogantly,Godan verb with 'ru' ending; intransitive verb,general-language,jmdict-waller,JMdict:1156320;waller-n2.csv:line-88,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00088,嫌がる,いやがる,1. to appear uncomfortable (with); to seem to hate; to express dislike,Godan verb with 'ru' ending; transitive verb,general-language,jmdict-waller,JMdict:1609260;waller-n2.csv:line-89,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00089,いよいよ,いよいよ,1. more and more; all the more; increasingly [word usually written using kana alone] | 2. at last; finally; beyond doubt [word usually written using kana alone] | 3. (at the) last moment; worst possible time [word usually written using kana alone],adverb (fukushi),general-language,jmdict-waller,JMdict:1587670;waller-n2.csv:line-90,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00090,煎る,いる,1. to roast; to parch; to toast; to boil down,Godan verb with 'ru' ending; transitive verb,general-language,jmdict-waller,JMdict:1391500;waller-n2.csv:line-91,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00092,入れ物,いれもの,1. container; case; receptacle | 2. coffin; casket [euphemistic],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1587840;waller-n2.csv:line-93,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00093,インキ,インキ,1. ink,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:2856157;waller-n2.csv:line-94,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00094,インタビュー,インタビュー,"1. interview (on television, in a newspaper, etc.)",noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1023100;waller-n2.csv:line-95,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00095,引力,いんりょく,"1. attraction (e.g. magnetic, gravitation); affinity; gravitational pull [physics] | 2. attractiveness; magnetism",noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1169720;waller-n2.csv:line-96,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00096,ウーマン,ウーマン,1. woman (usu. in compounds),noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1024950;waller-n2.csv:line-97,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00097,ウール,ウール,1. wool,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1025010;waller-n2.csv:line-98,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00098,ウエートレス,ウエートレス,1. waitress,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1025690;waller-n2.csv:line-99,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00099,植木,うえき,1. garden plant; garden tree | 2. potted plant,noun (common) (futsuumeishi),nature-and-science,jmdict-waller,JMdict:1587970;waller-n2.csv:line-100,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00100,飢える,うえる,1. to starve; to be famished; to be hungry | 2. to be starved of (e.g. love); to be thirsty for (e.g. knowledge); to be hungry for,Ichidan verb; intransitive verb,general-language,jmdict-waller,JMdict:1224080;waller-n2.csv:line-101,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00101,浮ぶ,うかぶ,1. to float; to be suspended | 2. to rise to the surface; to appear; to emerge; to show up; to loom (up) | 3. to come to mind; to have inspiration,Godan verb with 'bu' ending; intransitive verb,general-language,jmdict-waller,JMdict:1497430;waller-n2.csv:line-102,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00102,浮かべる,うかべる,"1. to float; to set afloat; to launch | 2. to show on one's face (smile, sadness, etc.) | 3. to recall; to call to mind; to imagine; to think of",Ichidan verb; transitive verb,general-language,jmdict-waller,JMdict:1497360;waller-n2.csv:line-103,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n2-00103,浮く,うく,"1. to float | 2. to become merry; to be cheerful | 3. to become loose; to become unsteady | 4. to feel out of it; to be cut off (e.g. from those around you); to feel out of place [colloquial] | 5. to be frivolous; to be uncertain | 6. to have (time, money, etc.) left over; to be saved (e.g. money) | 7. to have no basis; to be unreliable",Godan verb with 'ku' ending; intransitive verb,general-language,jmdict-waller,JMdict:1497420;waller-n2.csv:line-104,Community estimate: Waller via stephenmk; not an official JLPT word list
