id,target,reading,english,part_of_speech,topic,source_id,source_entry,level_basis
ja-n4-00013,味,あじ,1. flavor; flavour; taste | 2. charm; appeal; uniqueness; attractiveness | 3. experience; taste (e.g. of victory) | 4. smart; clever; witty; strange | 5. aji; position that has some lingering potential that may be exploited later in the game [go (game); shogi],noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi),food-and-dining,jmdict-waller,JMdict:1526960;waller-n4.csv:line-14,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00014,アジア,アジア,1. Asia [word usually written using kana alone],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1015840;waller-n4.csv:line-15,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00015,明日,あす,1. tomorrow | 2. near future,noun (common) (futsuumeishi); adverb (fukushi),general-language,jmdict-waller,JMdict:1584660;waller-n4.csv:line-16,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00016,遊び,あそび,"1. play; playing; game | 2. pleasure; amusement; pastime; recreation; diversion | 3. play (in a mechanism, e.g. a steering wheel) | 4. flexibility (in a performance, art, etc.); freedom | 5. flyleaf [abbreviation]",noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1542070;waller-n4.csv:line-17,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00017,集る,あつまる,1. to gather; to collect; to assemble,Godan verb with 'ru' ending; intransitive verb,general-language,jmdict-waller,JMdict:1333550;waller-n4.csv:line-18,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00018,集める,あつめる,1. to collect; to assemble; to gather,Ichidan verb; transitive verb,general-language,jmdict-waller,JMdict:1333560;waller-n4.csv:line-19,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00019,アナウンサー,アナウンサー,1. announcer; presenter; broadcaster; reporter | 2. in-house television talent who does on-location fluff pieces for variety shows,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1017330;waller-n4.csv:line-20,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00020,アフリカ,アフリカ,1. Africa [word usually written using kana alone],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1929050;waller-n4.csv:line-21,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00021,アメリカ,アメリカ,1. (United States of) America; United States; US; USA [abbreviation; word usually written using kana alone] | 2. America (land mass); the Americas [word usually written using kana alone],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1149830;waller-n4.csv:line-22,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00022,謝る,あやまる,1. to apologize (apologise) | 2. to refuse; to decline [dated term] | 3. to be unable to bear; to be defeated (by); to be at a loss; to be stumped (by) [dated term],Godan verb with 'ru' ending; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1323010;waller-n4.csv:line-23,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00023,アルコール,アルコール,1. alcohol [chemistry] | 2. alcoholic drink; alcohol | 3. (alcohol-based) hand sanitizer [abbreviation],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1019280;waller-n4.csv:line-24,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00024,アルバイト,アルバイト,1. part-time job; side job | 2. part-time worker,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,time-and-quantity,jmdict-waller,JMdict:1019420;waller-n4.csv:line-25,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00025,安心,あんしん,1. peace of mind; relief; (sense of) security; safety; assurance; confidence,noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi); noun or participle which takes the aux. verb suru; intransitive verb,thought-and-feeling,jmdict-waller,JMdict:1153890;waller-n4.csv:line-26,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00026,安全,あんぜん,1. safety; security,noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi),general-language,jmdict-waller,JMdict:1153930;waller-n4.csv:line-27,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00027,あんな,あんな,"1. that sort of; that kind of; like that; such; so (about something or someone distant from both speaker and listener, or about a situation unfamiliar to both speaker and listener)",pre-noun adjectival (rentaishi),general-language,jmdict-waller,JMdict:1000590;waller-n4.csv:line-28,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00028,案内,あんない,1. guidance; leading (the way); showing around | 2. information; notice; notification | 3. announcement (of a visitor's arrival); informing (someone) of a visitor's arrival | 4. invitation | 5. acquaintance; knowledge,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1154860;waller-n4.csv:line-29,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00029,以下,いか,"1. not exceeding ...; not more than ...; ... and under; ... and below; ... or fewer | 2. below (a standard, level, etc.); under; beneath; less than | 3. the following; the below-mentioned; the rest; followed by ... | 4. including ...; ... and other (employees, officials, etc.) (used to refer to all members of a group, starting with the head or principal figure)","noun, used as a suffix; noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'",general-language,jmdict-waller,JMdict:1155060;waller-n4.csv:line-30,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00030,以外,いがい,"1. excluding; except (for); apart from; other than; besides; in addition to | 2. outside (a boundary, scope, etc.)","noun, used as a suffix",general-language,jmdict-waller,JMdict:1155090;waller-n4.csv:line-31,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00031,医学,いがく,1. medicine; medical science,noun (common) (futsuumeishi),health-and-body,jmdict-waller,JMdict:1159810;waller-n4.csv:line-32,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00032,生きる,いきる,"1. to live; to exist | 2. to make a living; to subsist | 3. to be in effect; to be in use; to function | 4. to come to life; to be enlivened | 5. to be safe (in baseball, go, etc.)",Ichidan verb; intransitive verb,general-language,jmdict-waller,JMdict:1378520;waller-n4.csv:line-33,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00033,意見,いけん,1. opinion; view; comment | 2. scolding; reprimand; rebuke; admonition; cautioning; warning,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,thought-and-feeling,jmdict-waller,JMdict:1156530;waller-n4.csv:line-34,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00034,石,いし,"1. stone; rock; pebble | 2. jewel; precious stone | 3. flint (in a lighter) | 4. (round) game piece; stone (in go, etc.); disc (in Othello) | 5. stone (in the bladder, kidney etc.); calculus [medicine]",noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1382440;waller-n4.csv:line-35,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00035,いじめる,いじめる,1. to ill-treat; to bully; to torment; to pick on; to tease; to be cruel to; to persecute [word usually written using kana alone] | 2. to be tough on (e.g. one's body); to treat harshly [word usually written using kana alone],Ichidan verb; transitive verb,general-language,jmdict-waller,JMdict:1195140;waller-n4.csv:line-36,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00036,以上,いじょう,1. not less than ...; ... and over; ... and above; ... and upwards; ... or more | 2. beyond (e.g. one's expectations); above; more than; further than | 3. the above; the above-mentioned; the aforementioned; the foregoing | 4. since ...; seeing that ...; now that ...; once ... (after a verb) | 5. that's all; that is the end; the end,"noun, used as a suffix; nouns which may take the genitive case particle 'no'; noun (common) (futsuumeishi); conjunction; expressions (phrases, clauses, etc.)",general-language,jmdict-waller,JMdict:1155120;waller-n4.csv:line-37,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00037,急ぐ,いそぐ,1. to hurry; to rush; to hasten; to make something happen sooner,Godan verb with 'gu' ending; intransitive verb; transitive verb,general-language,jmdict-waller,JMdict:1228650;waller-n4.csv:line-38,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00038,致す,いたす,1. to do [humble (kenjougo) language; word usually written using kana alone],Godan verb with 'su' ending; transitive verb,study-work-and-communication,jmdict-waller,JMdict:1421900;waller-n4.csv:line-39,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00039,いただく,いただく,"1. to receive; to get; to accept; to take; to buy [humble (kenjougo) language; word usually written using kana alone] | 2. to eat; to drink [humble (kenjougo) language; polite (teineigo) language; word usually written using kana alone] | 3. to be crowned with; to wear (on one's head); to have (on top) [word usually written using kana alone] (orig. meaning) | 4. to have (as one's leader); to live under (a ruler); to install (a president) [word usually written using kana alone] | 5. to get someone to do something [humble (kenjougo) language; word usually written using kana alone] (follows a verb in ""-te"" form)",Godan verb with 'ku' ending; transitive verb; auxiliary verb,study-work-and-communication,jmdict-waller,JMdict:1587290;waller-n4.csv:line-40,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00040,一度,いちど,1. once; one time; on one occasion | 2. one degree; one tone; one musical interval,noun (common) (futsuumeishi); adverb (fukushi),time-and-quantity,jmdict-waller,JMdict:1576250;waller-n4.csv:line-41,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00041,一生懸命,いっしょうけんめい,1. very hard; with utmost effort; as hard as one can; with all one's might; for dear life; eagerly; desperately [yojijukugo],adverb (fukushi); adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1164010;waller-n4.csv:line-42,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00042,一杯,いっぱい,"1. one cup (of); one glass (of); one bowl (of); cupful; glassful; bowlful; spoonful | 2. one drink (of alcohol) | 3. full; filled (with); brimming (with); crowded; packed [word usually written using kana alone] | 4. fully; to capacity; to the maximum; as much as possible [word usually written using kana alone] | 5. a lot; much; many [word usually written using kana alone] | 6. all of ...; the entire ... [word usually written using kana alone] | 7. one (squid, octopus, crab, etc.) | 8. one (boat)","noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'; adjectival nouns or quasi-adjectives (keiyodoshi); noun, used as a suffix; adverb (fukushi)",general-language,jmdict-waller,JMdict:1165670;waller-n4.csv:line-43,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00043,糸,いと,1. thread; yarn; string,"noun (common) (futsuumeishi); noun, used as a suffix",general-language,jmdict-waller,JMdict:1311450;waller-n4.csv:line-44,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00044,以内,いない,1. within; inside of; less than,"noun (common) (futsuumeishi); noun, used as a suffix; adverb (fukushi)",general-language,jmdict-waller,JMdict:1155180;waller-n4.csv:line-45,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00045,田舎,いなか,1. rural area; countryside; the sticks | 2. hometown,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1442750;waller-n4.csv:line-46,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00046,祈る,いのる,1. to pray; to say a prayer; to say grace | 2. to wish; to hope,Godan verb with 'ru' ending; transitive verb,general-language,jmdict-waller,JMdict:1222770;waller-n4.csv:line-47,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00047,いらっしゃる,いらっしゃる,"1. to come; to go; to be (somewhere) [honorific or respectful (sonkeigo) language] | 2. to be (doing) [honorific or respectful (sonkeigo) language] (after a -te form, or the particle ""de"")",Godan verb - -aru special class; intransitive verb; auxiliary verb,study-work-and-communication,jmdict-waller,JMdict:1000940;waller-n4.csv:line-48,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00048,植える,うえる,"1. to plant; to grow; to raise | 2. to insert; to transplant; to implant; to set (type) | 3. to inoculate (e.g. an infectious agent) | 4. to instill (idea, value, etc.); to inculcate",Ichidan verb; transitive verb,nature-and-science,jmdict-waller,JMdict:1357250;waller-n4.csv:line-49,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00049,伺う,うかがう,"1. to call on someone; to call at a place; to pay a visit; to wait on someone [humble (kenjougo) language] | 2. to ask; to inquire [humble (kenjougo) language] | 3. to hear; to be told [humble (kenjougo) language] | 4. to implore (a god for an oracle); to seek direction (from your superior) | 5. to speak to (a large crowd at a theatre, etc.)",Godan verb with 'u' ending; transitive verb; intransitive verb,travel-and-places,jmdict-waller,JMdict:1305700;waller-n4.csv:line-50,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00050,受付,うけつけ,1. reception (desk); information desk; receptionist; information clerk | 2. receipt; acceptance,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,study-work-and-communication,jmdict-waller,JMdict:1588060;waller-n4.csv:line-51,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00051,受ける,うける,"1. to receive; to get | 2. to catch (e.g. a ball) | 3. to be struck by (wind, waves, sunlight, etc.) | 4. to sustain (damage); to incur (a loss); to suffer (an injury); to feel (influence) | 5. to undergo (e.g. surgery); to take (a test); to accept (a challenge) | 6. to be given (e.g. life, talent) | 7. to find funny; to find humorous; to be amused (by) [colloquial; word usually written using kana alone] | 8. to follow; to succeed; to be descended from | 9. to face (south, etc.) | 10. to be modified by [linguistics] | 11. to obtain (a pawned item, etc.) by paying a fee | 12. to be well-received; to become popular; to go down well [word usually written using kana alone] | 13. to answer (to an opponent's move); to respond; to react [go (game)]",Ichidan verb; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1329590;waller-n4.csv:line-52,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00052,動く,うごく,1. to move; to stir; to shift; to shake; to swing | 2. to operate; to run; to go; to work | 3. to make a move; to take action; to act; to go into action | 4. to be touched; to be influenced | 5. to change; to vary; to fluctuate; to waver | 6. to be transferred,Godan verb with 'ku' ending; intransitive verb,general-language,jmdict-waller,JMdict:1451210;waller-n4.csv:line-53,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00053,嘘,うそ,1. lie; fib; falsehood; untruth | 2. mistake; error | 3. unwise move; bad decision | 4. no way!; unbelievable!; really?! [colloquial],noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'; interjection (kandoushi),general-language,jmdict-waller,JMdict:1172400;waller-n4.csv:line-54,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00054,内,うち,"1. inside; within | 2. while (e.g. one is young); during; within (e.g. a day); in the course of [word usually written using kana alone] | 3. among; amongst; (out) of; between [word usually written using kana alone] | 4. in (secret, chaos, poverty, etc.); amidst; with (e.g. success) [word usually written using kana alone] | 5. within oneself; one's feelings; inner thoughts | 6. we; our company; our organization [word usually written using kana alone] | 7. one's home; one's family [word usually written using kana alone] | 8. my spouse; my husband; my wife | 9. signed on behalf of (husband's name) by his wife (in a letter after the husband's name) | 10. I; me [word usually written using kana alone; Kansai-ben] (primarily used by women and children) | 11. imperial palace grounds [archaic] | 12. emperor [archaic]",noun (common) (futsuumeishi); adverb (fukushi); pronoun,general-language,jmdict-waller,JMdict:1457730;waller-n4.csv:line-55,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00055,打つ,うつ,"1. to hit; to strike; to knock; to beat; to punch; to slap; to tap; to bang; to clap; to pound | 2. to strike (noon, etc.); to sound (cymbals, etc.); to beat (a drum, etc.) | 3. to beat (rhythmically, e.g. pulse, waves, etc.) | 4. to move; to impress; to touch | 5. to drive in; to hammer in; to put in; to inject; to vaccinate | 6. to type; to send; to transmit | 7. to insert; to write in; to mark | 8. to make (noodles, etc.); to prepare | 9. to till (soil) | 10. to sprinkle; to throw; to cast | 11. to do; to carry out; to play; to perform; to engage in (gambling, etc.) | 12. to pay (a deposit, etc.) | 13. to visit (on a pilgrimage) | 14. to line (a coat) | 15. to bind (a criminal) | 16. to drop (a piece) [shogi] | 17. to play a move; to play a game [go (game)]",Godan verb with 'tsu' ending; transitive verb,general-language,jmdict-waller,JMdict:1408810;waller-n4.csv:line-56,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00056,美しい,うつくしい,"1. beautiful; pretty; lovely; sweet; pure (heart, friendship, etc.)",adjective (keiyoushi),health-and-body,jmdict-waller,JMdict:1486360;waller-n4.csv:line-57,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00057,写す,うつす,1. to copy; to duplicate; to reproduce; to trace; to transcribe | 2. to describe; to depict; to portray; to express | 3. to imitate; to model after | 4. to take (a photo); to photograph; to film; to shoot,Godan verb with 'su' ending; transitive verb,general-language,jmdict-waller,JMdict:1588320;waller-n4.csv:line-58,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00058,移る,うつる,"1. to move (to another place or state); to change (e.g. of state, affiliation, scenery, etc.); to be transferred (occ. used transitively) | 2. to spread (of a fire, smell, etc.); to catch (an illness); to be infected; to be contagious [word usually written using kana alone] | 3. to move (e.g. of one's focus); to change (e.g. of one's interest) | 4. to be permeated (by a color or scent); to seep into | 5. to pass (of time); to elapse",Godan verb with 'ru' ending; intransitive verb,travel-and-places,jmdict-waller,JMdict:1158210;waller-n4.csv:line-59,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00059,腕,うで,1. arm | 2. ability; skill; talent; competence | 3. (physical) strength,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1562850;waller-n4.csv:line-60,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00060,上手い,うまい,"1. skillful; skilful; skilled; good; expert; clever (expression, trick, etc.); apt; appropriate [word usually written using kana alone] | 2. delicious; tasty; good; nice [word usually written using kana alone] | 3. good (deal, idea, etc.); profitable; promising; lucky; fortunate; successful; satisfactory; splendid [word usually written using kana alone]",adjective (keiyoushi),general-language,jmdict-waller,JMdict:1310460;waller-n4.csv:line-61,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00061,裏,うら,"1. opposite side; bottom; other side; side hidden from view; undersurface; reverse side | 2. rear; back; behind | 3. lining; inside | 4. in the shadows; behind the scenes; offstage; behind (someone's) back | 5. more (to something than meets the eye); hidden side (e.g. of one's personality); unknown circumstances; different side | 6. proof | 7. opposite (of a prediction, common sense, etc.); contrary | 8. inverse (of a hypothesis, etc.) | 9. bottom (of an inning); last half (of an inning) [baseball]",noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1550190;waller-n4.csv:line-62,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00062,売り場,うりば,1. selling area; counter; section; department; sales floor | 2. favorable time to sell; good time to sell,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1588550;waller-n4.csv:line-63,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00063,うれしい,うれしい,1. happy; glad; pleased; delighted; overjoyed | 2. joyful; delightful; gratifying; pleasant,adjective (keiyoushi),thought-and-feeling,jmdict-waller,JMdict:1219510;waller-n4.csv:line-64,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00064,うん,うん,1. yes; yeah; uh huh | 2. hum; hmmm; well; erm; huh? | 3. oof (moan or groan (of pain)),interjection (kandoushi),general-language,jmdict-waller,JMdict:1001090;waller-n4.csv:line-65,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00065,運転,うんてん,"1. operation (of a machine); running; working | 2. driving (a vehicle) | 3. use (of capital, funds, etc.); management; investment",noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1172830;waller-n4.csv:line-66,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00066,運転手,うんてんしゅ,1. driver; chauffeur,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1172870;waller-n4.csv:line-67,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00067,運動,うんどう,1. exercise; physical training; workout; sports; athletics | 2. appeal; campaign; drive; crusade; movement; lobbying | 3. motion; movement,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1172910;waller-n4.csv:line-68,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00068,エスカレーター,エスカレーター,1. escalator,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1028580;waller-n4.csv:line-69,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00069,枝,えだ,1. branch; bough; limb; twig; sprig; spray,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1310530;waller-n4.csv:line-70,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00070,選ぶ,えらぶ,1. to choose; to select; to pick (out),Godan verb with 'bu' ending; transitive verb,general-language,jmdict-waller,JMdict:1588730;waller-n4.csv:line-71,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00071,遠慮,えんりょ,1. reserve; constraint; restraint; modesty; diffidence; hesitation; holding back; discretion; tact; thoughtfulness | 2. declining; refraining | 3. forethought; foresight (orig. meaning),noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1178450;waller-n4.csv:line-72,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00072,おいでになる,おいでになる,1. to be [honorific or respectful (sonkeigo) language; word usually written using kana alone] | 2. to come [honorific or respectful (sonkeigo) language; word usually written using kana alone] | 3. to go [honorific or respectful (sonkeigo) language; word usually written using kana alone],"expressions (phrases, clauses, etc.); Godan verb with 'ru' ending",study-work-and-communication,jmdict-waller,JMdict:1001180;waller-n4.csv:line-73,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00073,お祝い,おいわい,1. congratulation; congratulations; celebration; festival [honorific or respectful (sonkeigo) language] | 2. congratulatory gift; present,noun (common) (futsuumeishi),study-work-and-communication,jmdict-waller,JMdict:1612770;waller-n4.csv:line-74,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00074,オートバイ,オートバイ,1. motorcycle; motorbike,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1032030;waller-n4.csv:line-75,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00075,おかげ,おかげ,1. grace (of God); benevolence (of Buddha); blessing [word usually written using kana alone] | 2. assistance; help; aid [word usually written using kana alone] | 3. effects; influence [word usually written using kana alone],noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1001640;waller-n4.csv:line-76,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00076,おかしい,おかしい,1. funny; amusing; comical; laughable; ridiculous [word usually written using kana alone] | 2. strange; odd; funny; peculiar; weird; wrong; unusual; eccentric [word usually written using kana alone] | 3. wrong; unsuitable; improper; inappropriate; unbecoming [word usually written using kana alone] | 4. suspicious [word usually written using kana alone],adjective (keiyoushi),general-language,jmdict-waller,JMdict:1190860;waller-n4.csv:line-77,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00077,億,おく,"1. hundred million; 100,000,000; 10^8",numeric,general-language,jmdict-waller,JMdict:1182620;waller-n4.csv:line-78,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00078,屋上,おくじょう,1. rooftop,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1182710;waller-n4.csv:line-79,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n4-00079,贈り物,おくりもの,1. present; gift,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1589030;waller-n4.csv:line-80,Community estimate: Waller via stephenmk; not an official JLPT word list
